z (m),u (m/s),V (1/s),T (K),rho (kg/m3),AR,H2,H,O,H2O,OH,O2,HO2,H2O2,CH2O,HCO,CO,CO2,N,NH,NO,N2,NO2,N2O,HNO,HONO,NO3,HNO3,NH2,NNH,NH3,HCN,CN,NCO,HOCN,HNCO,HNC,C2N2,NCN,CNO,HCNO,H2CN,H2CNH,H2CNO,H2CNNO,H2CNNO2,HMX,HMXR,HMXRO,HCOOH,HOCO,OCHO,ONNO2,ONTNTA,INT279a,INT249a,INT202a,INT101a,INT121a,INT121b,INT90a,INT62a,INT206e,INT132a,INT86a,INT86e,INT162b,INT132d,CH2NHCHO,CH2NCO,INT105a,INT75f,INT120b,INT295a,INT74a,INT92a,INT250a,INT220a,INT191d,INT117b,INT233a,INT232a,RDXRO,INT176,INT149,MNH
1.14440917969e-08,0.484155212304,0.0,633.511802811,1.3735264706505659,-4.28724070345e-20,0.0316210062644,7.86898330655e-06,2.23286369393e-09,0.141210577823,2.43625115833e-05,9.71630134525e-05,2.32268017366e-07,1.1524372865e-06,0.0647967068384,0.000150802481002,0.0497081900349,0.0136636518076,1.79558872305e-12,6.28536761339e-12,0.112190700486,0.0674472394489,0.0440178883428,0.105264603096,0.0026239226061,0.0124541139496,2.90778331315e-11,7.0899440511e-05,8.54703975813e-09,7.57918154983e-11,0.000328587521108,0.12931027941,1.10939598886e-10,6.17176438843e-10,7.02808698254e-05,0.00131799729847,0.000460239309747,0.000106598864602,8.3587588401e-09,2.9695924268e-10,3.19648807009e-05,0.000681476177194,0.0225308041816,5.4238928674e-07,0.000908920021274,0.00859895524188,0.150755066489,1.1595370272e-06,0.00346133476796,0.0349582883572,1.41207539555e-10,1.39928084401e-14,1.87827358395e-06,2.01183972834e-05,2.89407273522e-15,0.000291959524166,3.61354973852e-07,2.46427030653e-07,3.3490875254e-06,1.99119511205e-05,8.46003705914e-06,5.25403327624e-10,3.31352754727e-16,1.00046045035e-08,1.57430809196e-05,1.20686720715e-08,8.54869913341e-06,4.89907155044e-10,7.68923033174e-07,3.18662404942e-06,2.78492142856e-06,1.41724792044e-10,4.91535347985e-16,6.82600550236e-19,2.39916064114e-09,1.58150892576e-13,6.34275876118e-12,2.50668954917e-09,1.01114829975e-13,9.52282096854e-15,5.48674480184e-10,2.00830123832e-16,1.89741041243e-09,1.54846812168e-08,0.000749039049517,7.48143300143e-12
1.25885009766e-08,0.484172084073,0.0,633.524451551,1.3734786078712344,-4.28718599809e-20,0.0316211283032,7.86893801484e-06,2.23287956881e-09,0.141211745644,2.43627199541e-05,9.71642819706e-05,2.32271219656e-07,1.15245678647e-06,0.0647960332342,0.000150624101613,0.0497089144162,0.0136639051609,1.79559892384e-12,6.28543784659e-12,0.112191855791,0.0674471145268,0.0440180222687,0.105264598394,0.00262396331876,0.0124542460812,2.9078657341e-11,7.09011135175e-05,8.54714554294e-09,7.57119090519e-11,0.000328592215622,0.129311253075,1.10941722094e-10,6.17188668077e-10,7.02825122121e-05,0.00131802629543,0.000460248187759,0.000106601605138,8.35893905317e-09,2.96964937123e-10,3.19656019208e-05,0.000681490466292,0.022531220276,5.42402156345e-07,0.000908941460994,0.00859917581694,0.150750910715,1.15962010724e-06,0.00346157617071,0.0349578102053,1.18857764409e-10,1.18474574298e-14,1.78380187186e-06,2.01064264286e-05,2.55123843161e-15,0.000291979504242,3.61361861788e-07,2.46435346575e-07,3.34737958637e-06,1.9912364363e-05,8.46030024531e-06,5.25417028321e-10,7.65124171626e-17,9.69717413224e-09,1.57430460849e-05,1.20690721706e-08,8.54843619273e-06,4.88622415754e-10,7.689342008e-07,3.18642855164e-06,2.78482820741e-06,1.41664870684e-10,1.43542772228e-16,6.83233660851e-19,2.39921288923e-09,1.58156826785e-13,6.34500103191e-12,2.50682789584e-09,1.01122676529e-13,9.52342383366e-15,5.48676935872e-10,1.77896972167e-16,1.89758063141e-09,1.5485697567e-08,0.000749074935084,7.48361622535e-12
1.37329101563e-08,0.484188945886,0.0,633.537101698,1.3734307766688798,-4.28713163789e-20,0.031621250347,7.86888654544e-06,2.232895149e-09,0.141212913538,2.43629230205e-05,9.71655506078e-05,2.32274371129e-07,1.15247628723e-06,0.0647953596926,0.000150445948026,0.049709638692,0.0136641584369,1.79560861437e-12,6.28550792063e-12,0.112193008342,0.0674469896657,0.0440181525331,0.105264593788,0.00262400395021,0.0124543781362,2.90795023155e-11,7.09027858491e-05,8.54725073172e-09,7.56322718226e-11,0.00032859691038,0.129312226872,1.1094387063e-10,6.17200858481e-10,7.02841546989e-05,0.00131805529412,0.000460257066306,0.000106604345853,8.35911939477e-09,2.96970604205e-10,3.1966323179e-05,0.000681504914914,0.0225316363983,5.42415174697e-07,0.000908962675076,0.0085993964487,0.150746755594,1.15970331588e-06,0.00346181759816,0.0349573320979,9.99968903347e-11,1.0026699658e-14,1.69467925116e-06,2.00944635877e-05,2.24863216624e-15,0.000291999486345,3.6136875132e-07,2.46443663218e-07,3.34570614387e-06,1.99127426554e-05,8.46056344598e-06,5.25430733292e-10,1.46006156466e-17,9.39909196456e-09,1.57430033901e-05,1.20694722967e-08,8.5481732722e-06,4.8734090384e-10,7.68945367023e-07,3.18623305988e-06,2.78473499192e-06,1.41604973009e-10,3.62741883712e-17,6.83867356067e-19,2.39926527226e-09,1.5816280332e-13,6.34724424041e-12,2.50696625899e-09,1.01130750186e-13,9.52404031445e-15,5.48679393547e-10,1.5755789503e-16,1.89775714099e-09,1.54867279203e-08,0.000749110823487,7.48591417723e-12
1.60217285156e-08,0.484222684966,0.0,633.562405785,1.3733350804278646,-4.28702433546e-20,0.031621494446,7.8687651119e-06,2.23292542494e-09,0.141215249514,2.43633132348e-05,9.71680882036e-05,2.32280521751e-07,1.15251529057e-06,0.0647940128009,0.000150090320703,0.0497110869079,0.0136646647514,1.7956264647e-12,6.28564758174e-12,0.112195305653,0.0674467401206,0.0440184027337,0.105264584843,0.00262408496871,0.0124546420139,2.9081254401e-11,7.09061284418e-05,8.54745931745e-09,7.54738036222e-11,0.000328606300492,0.129314174832,1.10948243331e-10,6.17225122194e-10,7.02874399287e-05,0.00131811329589,0.000460274824758,0.000106609827746,8.35948045871e-09,2.96981856116e-10,3.19677657912e-05,0.000681534289712,0.0225324687156,5.42441656936e-07,0.000909004426641,0.00859983787626,0.150738447246,1.15987011704e-06,0.00346230052147,0.03495637602,7.10808832393e-11,7.2093059523e-15,1.5315672583e-06,2.0070562104e-05,1.74979013284e-15,0.000292039456155,3.61382534877e-07,2.46460298437e-07,3.34246046783e-06,1.99133967179e-05,8.46108988386e-06,5.25458155693e-10,1.21663514684e-18,8.83011783978e-09,1.57428951418e-05,1.20702726189e-08,8.54764749284e-06,4.84787560588e-10,7.68967694895e-07,3.18584209731e-06,2.78454857874e-06,1.4148524975e-10,4.22260946476e-18,6.85136490183e-19,2.39937044163e-09,1.58174882174e-13,6.35173340109e-12,2.50724303131e-09,1.01147573661e-13,9.52531429937e-15,5.48684314558e-10,1.23772606332e-16,1.89812885434e-09,1.54888306203e-08,0.000749182607898,7.49082462267e-12
1.8310546875e-08,0.48425642098,0.0,633.587713885,1.3732394062141091,-4.28691764841e-20,0.0316217385608,7.8686191155e-06,2.23295452171e-09,0.141217585731,2.43636822249e-05,9.71706262294e-05,2.32286469828e-07,1.15255429636e-06,0.0647926661229,0.000149735592966,0.0497125346777,0.0136651707535,1.79564227429e-12,6.28578657255e-12,0.112197593792,0.0674464907863,0.0440186407738,0.105264576214,0.00262416566232,0.0124549055835,2.90830889831e-11,7.09094682761e-05,8.54766551176e-09,7.53164008078e-11,0.000328615691408,0.129316123249,1.1095271608e-10,6.17249229036e-10,7.02907255012e-05,0.00131817130353,0.000460292585032,0.00010661531026,8.35984203047e-09,2.96992998316e-10,3.19692085314e-05,0.000681564299599,0.0225333011304,5.42468732284e-07,0.00090904527842,0.00860027952187,0.150730141005,1.16003742981e-06,0.00346278353523,0.0349554200976,5.05100299583e-11,5.181913519e-15,1.38639702843e-06,2.00466925602e-05,1.36130035754e-15,0.000292079433371,3.61396324059e-07,2.46476936197e-07,3.33934374965e-06,1.99139201066e-05,8.46161637049e-06,5.25485594721e-10,1.01388818509e-19,8.29520338352e-09,1.57427582486e-05,1.20710730347e-08,8.54712178111e-06,4.8224703304e-10,7.689900165e-07,3.18545115613e-06,2.78436218489e-06,1.41365621037e-10,4.91584932658e-19,6.86407921277e-19,2.39947614841e-09,1.58187125995e-13,6.35622607217e-12,2.50751986474e-09,1.01165285647e-13,9.52664344345e-15,5.48689242453e-10,9.72071321001e-17,1.89852503819e-09,1.54909893293e-08,0.000749254402399,7.49608580109e-12
2.05993652344e-08,0.484290154213,0.0,633.613025066,1.373143753216271,-4.28681157398e-20,0.0316219826889,7.86844865443e-06,2.2329824391e-09,0.141219922157,2.43640299873e-05,9.71731646595e-05,2.32292215851e-07,1.15259330423e-06,0.0647913196379,0.000149381762407,0.0497139819877,0.0136656764414,1.7956560432e-12,6.28592487053e-12,0.11219987382,0.0674462416439,0.0440188680845,0.105264567863,0.00262424603114,0.0124551688431,2.90850056918e-11,7.09128053196e-05,8.54786931012e-09,7.51600558005e-11,0.000328625083035,0.129318072078,1.10957288043e-10,6.1727317802e-10,7.02940113838e-05,0.00131822931649,0.000460310346951,0.00010662079334,8.36020410646e-09,2.97004030646e-10,3.19706513855e-05,0.000681594942621,0.0225341336343,5.42496399526e-07,0.000909085232337,0.00860072138047,0.15072183658,1.16020525267e-06,0.00346326663466,0.034954464318,3.5868950975e-11,3.722330075e-15,1.25718019241e-06,2.0022854884e-05,1.05865421609e-15,0.000292119417595,3.61410118431e-07,2.46493576302e-07,3.33635029999e-06,1.9914318575e-05,8.46214290065e-06,5.25513050114e-10,8.45064321458e-21,7.7922920353e-09,1.57425944365e-05,1.2071873536e-08,8.54659612969e-06,4.79719259283e-10,7.69012331478e-07,3.18506023482e-06,2.78417580849e-06,1.41246086754e-10,5.72335087314e-20,6.87681625774e-19,2.39958239131e-09,1.58199531968e-13,6.36072211485e-12,2.50779675657e-09,1.01183873155e-13,9.52802813238e-15,5.48694176626e-10,7.63122142413e-17,1.89894524291e-09,1.54932040408e-08,0.00074932620628,7.50164035237e-12
2.28881835938e-08,0.484323884918,0.0,633.638338499,1.3730481207119898,-4.28670611151e-20,0.0316222268282,7.86825382662e-06,2.23300917696e-09,0.141222258761,2.43643565196e-05,9.7175703471e-05,2.32297760315e-07,1.15263231383e-06,0.0647899733273,0.00014902882663,0.0497154288257,0.0136661818128,1.79566777154e-12,6.28606245341e-12,0.112202146678,0.0674459926767,0.0440190859404,0.105264559756,0.00262432607538,0.0124554317909,2.90870041647e-11,7.09161395436e-05,8.54807070826e-09,7.50047610774e-11,0.000328634475289,0.129320021281,1.10961958393e-10,6.17296968187e-10,7.02972975477e-05,0.00131828733423,0.000460328110359,0.000106626276937,8.36056668351e-09,2.9701495296e-10,3.19720943406e-05,0.000681626216851,0.02253496622,5.42524657475e-07,0.000909124290359,0.00860116344758,0.150713533716,1.16037358424e-06,0.00346374981551,0.0349535086697,2.54386074407e-11,2.67059955123e-15,1.14214663045e-06,1.99990490059e-05,8.22756530197e-16,0.000292159408473,3.61423917607e-07,2.46510218582e-07,3.33347467724e-06,1.99145976274e-05,8.46266946968e-06,5.25540521636e-10,7.04995629249e-22,7.31944985788e-09,1.57424053287e-05,1.20726741159e-08,8.54607053203e-06,4.77204177731e-10,7.69034639515e-07,3.18466933204e-06,2.78398944784e-06,1.41126646796e-10,6.66371691499e-21,6.88957582936e-19,2.39968916917e-09,1.58212097334e-13,6.3652214054e-12,2.50807370436e-09,1.01203323398e-13,9.52946869214e-15,5.48699116535e-10,5.98691846339e-17,1.89938902749e-09,1.54954747436e-08,0.00074939801891,7.50744037997e-12
2.51770019531e-08,0.484357613318,0.0,633.663653442,1.3729525080595395,-4.28660125868e-20,0.0316224709767,7.86803472973e-06,2.23303473516e-09,0.141224595517,2.43646618197e-05,9.71782426435e-05,2.32303103724e-07,1.15267132484e-06,0.0647886271747,0.000148676783252,0.0497168751811,0.0136666868656,1.79567745944e-12,6.28619929919e-12,0.112204413207,0.0674457438698,0.0440192954764,0.105264551863,0.0026244057953,0.0124556944251,2.90890840372e-11,7.09194709225e-05,8.54826970214e-09,7.48505091709e-11,0.000328643868098,0.12932197082,1.1096672631e-10,6.17320598605e-10,7.03005839668e-05,0.00131834535631,0.000460345875116,0.000106631761009,8.36092975878e-09,2.97025765124e-10,3.19735373854e-05,0.000681658120391,0.022535798881,5.42553504967e-07,0.000909162454496,0.00860160571921,0.150705232183,1.16054242329e-06,0.003464233074,0.0349525531427,1.79944099986e-11,1.91146777712e-15,1.03972029389e-06,1.99752748593e-05,6.38721857646e-16,0.000292199405689,3.61437721244e-07,2.46526862881e-07,3.33071167654e-06,1.99147625296e-05,8.46319607343e-06,5.25568009082e-10,5.92636934475e-23,6.87485815715e-09,1.57421924526e-05,1.20734747681e-08,8.54554498231e-06,4.74701727118e-10,7.69056940333e-07,3.18427844659e-06,2.78380310145e-06,1.41007301063e-10,7.73275130058e-22,6.90235774568e-19,2.39979648097e-09,1.58224819386e-13,6.36972383361e-12,2.50835070596e-09,1.01223623789e-13,9.53096539242e-15,5.48704061701e-10,4.69189397809e-17,1.89985595935e-09,1.54978014218e-08,0.000749469839725,7.51344587665e-12
2.74658203125e-08,0.484391335136,0.0,633.68896924,1.3728569273766886,-4.28649711666e-20,0.0316227151327,7.86779146114e-06,2.23305911361e-09,0.141226932401,2.43649458866e-05,9.71807821587e-05,2.32308246583e-07,1.15271033701e-06,0.0647872811653,0.000148325629898,0.0497183210447,0.013667191598,1.79568510714e-12,6.28633538612e-12,0.112206674154,0.0674454952098,0.0440194977033,0.10526454416,0.00262448519126,0.0124559567438,2.90912449532e-11,7.09227994338e-05,8.54846628792e-09,7.46972926678e-11,0.000328653261396,0.129323920665,1.10971590981e-10,6.1734406837e-10,7.03038706184e-05,0.00131840338233,0.000460363641099,0.000106637245517,8.36129332973e-09,2.97036467015e-10,3.19749805099e-05,0.000681690651371,0.0225366316115,5.4258294086e-07,0.00090919972679,0.00860204819179,0.150696931778,1.16071176877e-06,0.00346471640676,0.0349515977278,1.2662404586e-11,1.3617489264e-15,9.48497673709e-07,1.99515323796e-05,4.94936043648e-16,0.000292239408962,3.61451529035e-07,2.46543509063e-07,3.32805631939e-06,1.99148183196e-05,8.46372270821e-06,5.25595512266e-10,4.15813409922e-24,6.45680653499e-09,1.57419572448e-05,1.2074275487e-08,8.54501947535e-06,4.72211846498e-10,7.69079233693e-07,3.1838875774e-06,2.783616768e-06,1.40888049462e-10,6.70223913201e-23,6.91516184757e-19,2.39990432581e-09,1.58237695471e-13,6.37422930133e-12,2.50862775947e-09,1.01244761934e-13,9.53251844974e-15,5.48709011695e-10,3.67060381217e-17,1.9003456142e-09,1.5500184055e-08,0.000749541668224,7.51962340968e-12
3.20434570313e-08,0.484458781492,0.0,633.739601636,1.372665798222534,-4.28628961525e-20,0.0316232034536,7.86723271299e-06,2.23310433034e-09,0.141231606411,2.43654503111e-05,9.71858620747e-05,2.3231793203e-07,1.15278836264e-06,0.064784589591,0.00014762599928,0.04972121122,0.0136682000778,1.79569428278e-12,6.28660521405e-12,0.112211181217,0.0674449983077,0.0440198829266,0.105264529253,0.00262464300966,0.0124564804207,2.90958087528e-11,7.09294476768e-05,8.54885221737e-09,7.43939494146e-11,0.000328672048935,0.129327821121,1.10981607976e-10,6.17390522478e-10,7.03104444414e-05,0.00131851944301,0.00046039917577,0.000106648215548,8.36202193893e-09,2.9705753927e-10,3.19778669198e-05,0.000681757588851,0.0225382972354,5.4264357334e-07,0.000909271600919,0.00860293371525,0.150680334065,1.16105197121e-06,0.00346568327228,0.034949687248,6.45711184454e-12,7.09843961735e-16,7.95915040557e-07,1.99041429691e-05,3.00885234829e-16,0.000292319431783,3.61479155893e-07,2.46576806169e-07,3.32305432556e-06,1.9914617038e-05,8.46477604305e-06,5.25650564403e-10,6.39206217009e-25,5.69550824734e-09,1.57414239013e-05,1.20758770827e-08,8.54396859474e-06,4.67269697244e-10,7.69123796658e-07,3.18310589947e-06,2.78324414315e-06,1.40649832718e-10,2.32940573542e-24,6.9408362424e-19,2.40012160851e-09,1.58263901474e-13,6.38324906948e-12,2.50918200857e-09,1.01289514083e-13,9.53579407608e-15,5.48718924955e-10,2.27048142604e-17,1.90139182542e-09,1.55051170288e-08,0.000749685344658,7.53241047495e-12
3.662109375e-08,0.484526221364,0.0,633.79023119,1.3724747406455207,-4.28608275376e-20,0.0316236917884,7.86657844215e-06,2.23314482786e-09,0.141236280716,2.43658698038e-05,9.71909431845e-05,2.32326821476e-07,1.15286639024e-06,0.0647818984494,0.000146929900401,0.0497240993428,0.0136692072558,1.7956953016e-12,6.28687175106e-12,0.112215673068,0.0674445018668,0.0440202485399,0.10526451485,0.00262479953772,0.0124570028171,2.91006924624e-11,7.09360842355e-05,8.54922847278e-09,7.40946599573e-11,0.000328690837797,0.129331722499,1.1099200236e-10,6.17436323645e-10,7.03170189737e-05,0.00131863551552,0.000460434714149,0.000106659186956,8.36275250649e-09,2.9707816918e-10,3.19807535515e-05,0.000681827014077,0.0225399630815,5.42706546038e-07,0.000909339933031,0.00860382000855,0.150663738911,1.16139418906e-06,0.00346665040274,0.0349477771305,3.28296257616e-12,3.68922896022e-16,6.74779834436e-07,1.98568794898e-05,1.82525700158e-16,0.000292399476152,3.6150679644e-07,2.466101095e-07,3.31842822172e-06,1.99140346626e-05,8.46582946665e-06,5.2570567775e-10,4.92322382261e-25,5.02220915324e-09,1.57408164926e-05,1.20774788914e-08,8.54291783561e-06,4.62377100998e-10,7.69168327585e-07,3.18232427636e-06,2.78287155727e-06,1.40411991503e-10,8.09880228484e-26,6.96659793335e-19,2.40034101485e-09,1.58290692928e-13,6.39228006243e-12,2.50973644699e-09,1.01337472837e-13,9.53929654548e-15,5.48728853436e-10,1.40016408909e-17,1.90252402311e-09,1.55102734466e-08,0.000749829047034,7.54560485185e-12
4.11987304688e-08,0.484593655716,0.0,633.840854807,1.372283751877453,-4.28587652626e-20,0.0316241801292,7.8658294175e-06,2.2331806065e-09,0.141240955205,2.4366204374e-05,9.71960254003e-05,2.32334919088e-07,1.15294441853e-06,0.0647792076708,0.000146237314607,0.0497269853741,0.013670213123,1.79568816679e-12,6.2871348304e-12,0.112220153239,0.0674440058242,0.0440205993257,0.105264500824,0.00262495478002,0.0124575239243,2.91058933043e-11,7.09427090063e-05,8.54959502896e-09,7.37993668938e-11,0.000328709627668,0.12933562465,1.11002767831e-10,6.17481465331e-10,7.03235941065e-05,0.00131875159795,0.000460470255648,0.00010667015956,8.36348502033e-09,2.97098356042e-10,3.19836403573e-05,0.000681898912808,0.0225416291223,5.42771850387e-07,0.000909404740361,0.00860470705485,0.150647145351,1.16173841745e-06,0.00346761778219,0.0349458673325,1.64973429422e-12,1.89587852349e-16,5.78449727792e-07,1.9809741488e-05,1.09967369088e-16,0.00029247954074,3.61534449225e-07,2.46643418408e-07,3.31414542104e-06,1.99131041928e-05,8.46688296152e-06,5.25760851462e-10,4.32495739963e-25,4.42653890159e-09,1.57401437389e-05,1.20790808869e-08,8.54186717343e-06,4.57533580986e-10,7.69212825478e-07,3.18154270304e-06,2.78249900407e-06,1.40174525244e-10,2.82822332484e-27,6.99244626231e-19,2.40056254083e-09,1.58318050337e-13,6.40132181883e-12,2.51029106571e-09,1.01388545741e-13,9.54302595396e-15,5.48738795111e-10,8.56511913281e-18,1.90373909554e-09,1.5515652977e-08,0.000749972772981,7.55908828506e-12
4.57763671875e-08,0.484661083081,0.0,633.891470041,1.372092836037783,-4.2856709782e-20,0.0316246684694,7.86498640332e-06,2.23321166686e-09,0.141245629788,2.43664540376e-05,9.72011086512e-05,2.32342229059e-07,1.15302244648e-06,0.0647765171999,0.000145548223382,0.0497298692851,0.013671217673,1.79567288208e-12,6.28739428813e-12,0.112224624538,0.0674435101298,0.044020939086,0.105264487077,0.00262510874165,0.012458043736,2.91114085346e-11,7.09493219082e-05,8.54995186246e-09,7.3508013639e-11,0.000328728418303,0.129339527452,1.11013898169e-10,6.17525941227e-10,7.03301697534e-05,0.00131886768876,0.0004605057998,0.000106681133215,8.36421947081e-09,2.9711809924e-10,3.19865272993e-05,0.000681973271041,0.0225432953358,5.42839477999e-07,0.000909466040372,0.00860559484073,0.150630552616,1.16208465263e-06,0.00346858539797,0.03494395782,7.90723649429e-13,9.32583234102e-17,5.01641793987e-07,1.97627285292e-05,6.48824740032e-17,0.00029255962449,3.61562113093e-07,2.4667673238e-07,3.31017609994e-06,1.99118558375e-05,8.46793651373e-06,5.25816084881e-10,3.81172170697e-25,3.89931882741e-09,1.57394133616e-05,1.20806830479e-08,8.54081658868e-06,4.52738665025e-10,7.69257289613e-07,3.18076117547e-06,2.78212647852e-06,1.39937433422e-10,8.14838664699e-29,7.01838075614e-19,2.40078618337e-09,1.58345954907e-13,6.41037397403e-12,2.5108458576e-09,1.01442643145e-13,9.54698180704e-15,5.48748748368e-10,5.12608020441e-18,1.9050340485e-09,1.55212552162e-08,0.000750116520614,7.57277771735e-12
5.4931640625e-08,0.484795926994,0.0,633.992669556,1.3717111942858253,-4.28526085932e-20,0.0316256450961,7.86302077623e-06,2.23325963439e-09,0.141254978696,2.43666987169e-05,9.72112777159e-05,2.32354498405e-07,1.15317849332e-06,0.0647711372648,0.000144180520375,0.0497356304767,0.0136732227389,1.79561787928e-12,6.28790183712e-12,0.112233546911,0.0674425197157,0.0440215946072,0.105264460208,0.00262541282869,0.0124590794258,2.91233735496e-11,7.09625114583e-05,8.55063627223e-09,7.29369800166e-11,0.000328765999906,0.129347334467,1.11037234103e-10,6.17612874349e-10,7.0343321922e-05,0.0013190998837,0.000460576892414,0.000106703082574,8.36569410614e-09,2.97156251728e-10,3.19923012981e-05,0.000682129318574,0.0225466281096,5.42981672793e-07,0.000909578168155,0.00860737253884,0.15059736885,1.16278311446e-06,0.00347052125314,0.0349401397206,1.85683840572e-13,2.29966807603e-17,3.93955669826e-07,1.96690793717e-05,2.29582537286e-17,0.000292719842375,3.61617469862e-07,2.46743372121e-07,3.30309618696e-06,1.99084886253e-05,8.47004368531e-06,5.25926725447e-10,2.96143875733e-25,3.02586494136e-09,1.57378003279e-05,1.20838877084e-08,8.53871568056e-06,4.4329355802e-10,7.6934611214e-07,3.17919830611e-06,2.78138152574e-06,1.39464388764e-10,1.4435377017e-29,7.07050757199e-19,2.4012397954e-09,1.58403349085e-13,6.42850852174e-12,2.51195590996e-09,1.01559646299e-13,9.55556948091e-15,5.48768685527e-10,1.83126545297e-18,1.90785484704e-09,1.55331259847e-08,0.000750404067351,7.60059730098e-12
7.32421875e-08,0.485065571428,0.0,634.194912792,1.3709486699796414,-4.28444189197e-20,0.0316275980492,7.85798937472e-06,2.2332989958e-09,0.1412736743,2.4366170379e-05,9.72316251064e-05,2.32369737758e-07,1.15349053705e-06,0.0647603806752,0.000141486586587,0.0497471260792,0.0136772167178,1.79541027741e-12,6.28886769659e-12,0.112251348328,0.0674405421143,0.0440228605656,0.105264407632,0.00262600580427,0.0124611350436,2.91509772207e-11,7.09887445754e-05,8.55188759755e-09,7.18402846138e-11,0.000328841161134,0.12936295254,1.11088061171e-10,6.1777852678e-10,7.03696286012e-05,0.00131956430643,0.000460719088619,0.000106746987554,8.36866617811e-09,2.97227211015e-10,3.20038492465e-05,0.000682470407119,0.0225532947511,5.43293621476e-07,0.000909760970672,0.00861093625887,0.150530997831,1.1642039522e-06,0.00347439528778,0.0349325067657,1.99231257428e-14,2.69290054782e-18,2.91416044099e-07,1.9483277995e-05,4.94245447797e-18,0.000293040465489,3.61728284025e-07,2.46876691905e-07,3.29179845793e-06,1.98988527022e-05,8.47425810984e-06,5.26148693146e-10,1.80622146763e-25,1.84109238518e-09,1.57341013731e-05,1.20902981017e-08,8.53451464724e-06,4.24971033993e-10,7.69523328219e-07,3.17607325602e-06,2.77989194581e-06,1.3852284386e-10,1.41305169437e-29,7.17578980984e-19,2.40217228662e-09,1.58524063763e-13,6.46489383076e-12,2.51417779427e-09,1.01826884705e-13,9.57540728045e-15,5.48808660774e-10,3.39687136585e-19,1.91435453778e-09,1.55595180983e-08,0.000750979341428,7.65718515225e-12
9.1552734375e-08,0.485335180824,0.0,634.396910313,1.3701870918857326,-4.28362385733e-20,0.03162955069,7.85153783374e-06,2.23326303919e-09,0.141292367254,2.43642877565e-05,9.72519854478e-05,2.32372848331e-07,1.15380252689e-06,0.064749626363,0.000138846531928,0.0497585871197,0.0136811897308,1.79507292729e-12,6.28975833925e-12,0.112269140948,0.0674385676984,0.044024130671,0.105264354784,0.00262657898829,0.0124631699803,2.91833171627e-11,7.10147845035e-05,8.5529812338e-09,7.08006257132e-11,0.000328916322812,0.129378575378,1.11144058579e-10,6.17932892155e-10,7.03959393929e-05,0.00132002879063,0.000460861305034,0.000106790902496,8.37166875593e-09,2.97291027024e-10,3.20153975675e-05,0.000682849344103,0.0225599631133,5.43641844323e-07,0.000909889664929,0.00861451116992,0.150464603491,1.16565673905e-06,0.00347827250088,0.0349248767518,2.27811157784e-15,4.09255189686e-19,2.49497216257e-07,1.92994325481e-05,1.86768954275e-18,0.000293361344899,3.61839220475e-07,2.47010068233e-07,3.28315973074e-06,1.98865192851e-05,8.47847278423e-06,5.26371588342e-10,1.09455406195e-25,1.11301362103e-09,1.57300181663e-05,1.2096710142e-08,8.53031392152e-06,4.07374993217e-10,7.69699991421e-07,3.17294874631e-06,2.77840256858e-06,1.37587242523e-10,1.4240823644e-29,7.28244483185e-19,2.40313852474e-09,1.58651701945e-13,6.50142902989e-12,2.51640211682e-09,1.02133610875e-13,9.59862177535e-15,5.48848744509e-10,7.10796396598e-20,1.92184410293e-09,1.55893970139e-08,0.00075155487272,7.714345615e-12
1.0986328125e-07,0.485604763171,0.0,634.598649548,1.3694264357283659,-4.28280673546e-20,0.0316315029755,7.84371222855e-06,2.23315189902e-09,0.141311056963,2.43610543646e-05,9.72723580503e-05,2.32364094566e-07,1.15411445612e-06,0.0647388739429,0.000136259237432,0.0497700140354,0.0136851421023,1.79460631952e-12,6.29056460442e-12,0.11228694362,0.0674365961239,0.0440254306297,0.105264300984,0.00262713280926,0.0124651845046,2.92202359486e-11,7.10406311549e-05,8.55391613999e-09,6.98148391366e-11,0.000328991483274,0.129394202166,1.11204866136e-10,6.18075640935e-10,7.04222537134e-05,0.00132049332601,0.000461003538505,0.000106834826424,8.37470176136e-09,2.97347681694e-10,3.20269460045e-05,0.000683265312943,0.0225666330472,5.44025854994e-07,0.000909965382308,0.00861809717952,0.150398180581,1.16714148204e-06,0.00348215280814,0.034917249443,3.4828918703e-16,1.45645439182e-19,2.31690738043e-07,1.91175198002e-05,1.31935264529e-18,0.00029368247354,3.61950271358e-07,2.4714349765e-07,3.27636795511e-06,1.9872311922e-05,8.48268761009e-06,5.26595409999e-10,6.52074944886e-26,6.61485341393e-10,1.57257026096e-05,1.21031236869e-08,8.52611336866e-06,3.90477794887e-10,7.69876115366e-07,3.16982474943e-06,2.77691335927e-06,1.3665756256e-10,1.43527737295e-29,7.39048445937e-19,2.40413852244e-09,1.58785401249e-13,6.53811242052e-12,2.51862883688e-09,1.02475542237e-13,9.62499153695e-15,5.48888925716e-10,2.09710091303e-20,1.93019092891e-09,1.56227007795e-08,0.000752130648534,7.77189701389e-12
